"","city","data_date","id","neighbourhood_cleansed","latitude","longitude","property_type","room_type","accommodates","bedrooms","beds","price","minimum_nights","maximum_nights","availability_30","availability_60","availability_90","availability_365","price_30","price_60","price_90","price_365","revenue_30","revenue_60","revenue_90","revenue_365"
"4009","mallorca","2020-09-19",15728868,"Alcúdia",39.82709,3.11718,"Entire house","Entire home/apt",7,3,6,"$179.00",7,1125,15,28,28,200,125,202.5625,235.677419354839,254.187878787879,1875,6482,14612,41941
"4010","mallorca","2020-09-19",15729586,"Sa Pobla",39.76241,3.01347,"Entire house","Entire home/apt",12,6,12,"$629.00",5,1125,30,42,42,167,NA,754,754,747.878787878788,0,13572,36192,148080
"4011","mallorca","2020-09-19",15741599,"Palma de Mallorca",39.55475,2.61252,"Entire apartment","Entire home/apt",2,1,1,"$62.00",3,1125,24,54,84,85,62,62,62,38.5142857142857,372,372,372,10784
"4012","mallorca","2020-09-19",15748013,"Pollença",39.86446,2.98694,"Entire villa","Entire home/apt",8,4,5,"$245.00",6,1125,11,11,11,122,285.263157894737,288.163265306122,288.860759493671,289.62962962963,5420,14120,22820,70380
"4013","mallorca","2020-09-19",15750256,"Sa Pobla",39.80445,3.01687,"Entire house","Entire home/apt",10,5,12,"$342.00",7,1125,30,60,90,316,NA,NA,NA,343.469387755102,0,0,0,16830
"4014","mallorca","2020-09-19",15750808,"Alcúdia",39.84103,3.13525,"Entire apartment","Entire home/apt",6,3,6,"$157.00",7,1125,10,40,70,338,129,129,129,115.259259259259,2580,2580,2580,3112
"4015","mallorca","2020-09-19",15754749,"Inca",39.71339,2.89363,"Entire house","Entire home/apt",8,4,8,"$259.00",7,1125,20,45,75,299,221,221,221,276.227272727273,2210,3315,3315,18231
"4016","mallorca","2020-09-19",15755733,"Pollença",39.89229,3.07259,"Entire townhouse","Entire home/apt",5,3,4,"$34.00",4,90,0,0,1,119,47.3333333333333,46.1666666666667,45.7865168539326,49.979674796748,1420,2770,4075,12295
"4017","mallorca","2020-09-19",15756375,"Artà",39.68551,3.35232,"Entire house","Entire home/apt",8,3,8,"$372.00",7,1125,27,50,62,140,372,278.2,371.928571428571,379.906666666667,1116,2782,10414,85479
"4018","mallorca","2020-09-19",15762332,"Muro",39.73759,3.05778,"Entire house","Entire home/apt",8,4,5,"$1,829.00",1,1125,23,35,35,116,2132,2132,2132,2114.93975903614,14924,53300,117260,526620
"4019","mallorca","2020-09-19",15763801,"Muro",39.81147,3.11711,"Entire house","Entire home/apt",6,3,7,"$280.00",7,1125,22,39,39,151,217,315.571428571429,392.882352941176,407.31308411215,1736,6627,20037,87165
"4020","mallorca","2020-09-19",15765506,"Palma de Mallorca",39.56914,2.63115,"Camper/RV","Entire home/apt",2,1,1,"$85.00",3,1125,28,58,88,88,85,85,85,85,170,170,170,23545
