"","city","data_date","id","neighbourhood_cleansed","latitude","longitude","property_type","room_type","accommodates","bedrooms","beds","price","minimum_nights","maximum_nights","availability_30","availability_60","availability_90","availability_365","price_30","price_60","price_90","price_365","revenue_30","revenue_60","revenue_90","revenue_365"
"7899","naples","2020-09-25",44584112,"Montecalvario",40.84557,14.24433,"Entire apartment","Entire home/apt",6,2,2,"$80.00",1,29,29,57,87,177,80,80,80,80,80,240,240,15040
"7900","naples","2020-09-25",44590835,"Montecalvario",40.84359,14.24793,"Entire apartment","Entire home/apt",4,2,3,"$40.00",1,1125,10,40,70,345,40,40,40,40,800,800,800,800
"7901","naples","2020-09-25",44604411,"San Lorenzo",40.85499,14.2708,"Private room in apartment","Private room",2,1,1,"$38.00",1,15,28,58,88,338,47,47,47,49.7777777777778,94,94,94,1344
"7902","naples","2020-09-25",44605734,"San Lorenzo",40.85429,14.26916,"Private room in apartment","Private room",3,1,2,"$37.00",2,15,22,22,22,22,49,49.7894736842105,49.8823529411765,49.9766763848396,392,1892,3392,17142
"7903","naples","2020-09-25",44606006,"Piscinola",40.87867,14.23816,"Entire apartment","Entire home/apt",6,3,4,"$72.00",1,28,30,60,90,365,NA,NA,NA,NA,0,0,0,0
"7904","naples","2020-09-25",44606662,"Pendino",40.84753,14.26223,"Room in boutique hotel","Private room",2,1,1,"$73.00",1,1125,30,60,90,365,NA,NA,NA,NA,0,0,0,0
"7905","naples","2020-09-25",44606849,"Zona Industriale",40.85285,14.26908,"Private room in apartment","Private room",5,2,3,"$80.00",1,15,22,22,22,22,100,100,104.705882352941,97.9883381924198,800,3800,7120,33610
"7906","naples","2020-09-25",44612892,"Piscinola",40.89374,14.23249,"Entire house","Entire home/apt",4,1,4,"$40.00",2,21,30,60,90,365,NA,NA,NA,NA,0,0,0,0
"7907","naples","2020-09-25",44614988,"Vicaria",40.86392,14.27243,"Private room in apartment","Private room",2,1,1,"$40.00",1,27,30,60,90,365,NA,NA,NA,NA,0,0,0,0
"7908","naples","2020-09-25",44615847,"Vicaria",40.85537,14.27632,"Private room in bed and breakfast","Private room",6,2,3,"$25.00",1,365,30,60,90,365,NA,NA,NA,NA,0,0,0,0
"7909","naples","2020-09-25",44619198,"Zona Industriale",40.85473,14.27666,"Private room in bed and breakfast","Private room",6,2,3,"$20.00",1,1125,30,60,90,365,NA,NA,NA,NA,0,0,0,0
"7910","naples","2020-09-25",44628164,"San Lorenzo",40.86129,14.26892,"Private room in apartment","Private room",7,3,4,"$190.00",1,1125,30,60,90,365,NA,NA,NA,NA,0,0,0,0
