"","city","data_date","id","neighbourhood_cleansed","latitude","longitude","property_type","room_type","accommodates","bedrooms","beds","price","minimum_nights","maximum_nights","availability_30","availability_60","availability_90","availability_365","price_30","price_60","price_90","price_365","revenue_30","revenue_60","revenue_90","revenue_365"
"123","bordeaux","2020-09-19",1266428,"Saint-Mdard-en-Jalles","44.88262","-0.70032","Entire house","Entire home/apt","3","1","2","$70.00",2,"31",21,51,81,344,70,70,70,70,630,630,630,1470
"124","bordeaux","2020-09-19",1272272,"Saint Augustin - Tauzin - Alphonse Dupeux","44.83491","-0.60359","Entire townhouse","Entire home/apt","7","3","4","$200.00",4,"30",3,15,15,162,200,200,200,186.945812807882,5400,9000,15000,37950
"125","bordeaux","2020-09-19",1274080,"Centre ville (Bordeaux)","44.83711","-0.5702","Entire apartment","Entire home/apt","4","1","1","$95.00",1,"29",27,57,87,362,95,95,95,95,285,285,285,285
"126","bordeaux","2020-09-19",1282101,"Centre ville (Bordeaux)","44.84324","-0.58717","Private room in townhouse","Private room","2","1","1","$55.00",2,"6",30,60,90,90,NA,NA,NA,55,0,0,0,15125
"127","bordeaux","2020-09-19",1299682,"Centre ville (Bordeaux)","44.84303","-0.5804","Entire apartment","Entire home/apt","4","2","2","$180.00",3,"28",30,60,90,365,NA,NA,NA,NA,0,0,0,0
"128","bordeaux","2020-09-19",1308250,"Lormont","44.87696","-0.53346","Private room in apartment","Private room","1","1","1","$29.14",3,"7",29,59,89,89,30,30,30,30,30,30,30,8280
"129","bordeaux","2020-09-19",1321105,"Saint Augustin - Tauzin - Alphonse Dupeux","44.8317","-0.59766","Entire house","Entire home/apt","3","1","3","$65.00",2,"1125",3,3,3,12,65,65,65,65,1755,3705,5655,22945
"130","bordeaux","2020-09-19",1323347,"Centre ville (Bordeaux)","44.84232","-0.57176","Entire apartment","Entire home/apt","2","1","1","$119.00",3,"14",23,53,83,341,155,155,155,155,1085,1085,1085,3720
"131","bordeaux","2020-09-19",1330588,"Lormont","44.87714","-0.53518","Private room in apartment","Private room","1","1","1","$20.00",4,"7",24,54,84,84,20,20,20,20,120,120,120,5620
"132","bordeaux","2020-09-19",1348141,"Bordeaux Maritime","44.86524","-0.57128","Entire apartment","Entire home/apt","4","1","2","$70.00",2,"1125",28,58,88,355,70,70,70,62,140,140,140,620
